Location ID,Location Name,Location Type,State Name,Disaster Name,Disaster AGRN,Payment Type Name,Date of Data,Eligible Claims (No.),Ineligible Claims (No.),Finalised Claims (No.),Cancelled Claims (No.),Withdrawn Claims (No.),Onhand Claims (No.),Incoming Claims (No.),Total Recieved Claims (No.),Applications Received (No.),Dollars Granted ($),Dollars Paid ($)
18350,Wingecarribee,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
18350,Wingecarribee,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Allowance,2023-01-12,59,37,96,131,28,<20,255,255,255,"$228,216.42","$228,216.42"
18350,Wingecarribee,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Payment,2023-06-19,4865,1228,6093,920,677,<20,7690,7690,7690,"$5,581,900.00","$5,576,900.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
18350,Wingecarribee,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand Disaster recovery payment,2023-01-05,31,<20,48,33,39,<20,120,120,120,"$43,400.00","$43,400.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"$608,000.00","$608,000.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,40,"$172,633.00","$172,633.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
18350,Wingecarribee,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Allowance,2023-07-31,<20,<20,<20,<20,<20,<20,38,38,38,"<$20,000.00","<$20,000.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
18350,Wingecarribee,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"$43,308.00","$43,308.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"$130,000.00","$130,000.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,<20,"$176,227.00","$176,227.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,51,"$288,311.00","$288,311.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Allowance,2021-03-31,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Payment,2023-01-05,716,78,794,,,,,,794,"$870,000.00","$870,000.00"
18350,Wingecarribee,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,New Zealand Disaster recovery payment,2021-07-16,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
18350,Wingecarribee,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Apple Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18350,Wingecarribee,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Concessional Loans,2022-05-18,,,,,,,,,32,"$1,287,900.00","$1,287,900.00"
18350,Wingecarribee,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Primary Producer Grants,2022-05-18,,,,,,,,,26,"$455,450.00","$455,450.00"
18350,Wingecarribee,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Small Business Grants,2022-04-27,,,,,,,,,161,"$1,265,508.00","$1,265,508.00"
18350,Wingecarribee,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,"Small Business Support grants ($10,000)",2022-04-27,,,,,,,,,1472,"$13,230,000.00","$13,230,000.00"
18350,Wingecarribee,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Wine Grape Smoke Taint Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Allowance,2023-04-06,288,135,423,679,201,<20,1303,1303,1303,"$1,075,399.39","$1,076,049.63"
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Payment,2023-08-24,13587,3266,16853,4321,1876,<20,23050,23050,23050,"$15,767,225.00","$15,756,425.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,<20,"$100,000.00","$100,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand disaster recovery allowance,2022-09-18,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand Disaster recovery payment,2022-09-01,66,41,107,72,88,<20,267,267,267,"$75,200.00","$75,200.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,62,"$2,426,136.00","$2,426,136.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,217,"$830,236.00","$830,236.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Allowance,2023-03-30,111,51,162,313,53,<20,528,528,528,"$422,801.40","$422,801.40"
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Payment,2023-07-19,11504,2678,14182,2077,1866,<20,18125,18125,18125,"$13,450,300.00","$13,439,897.13"
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,<20,"$50,000.00","$50,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand disaster recovery allowance,2023-05-25,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand Disaster recovery payment,2022-09-27,66,30,96,47,71,<20,214,214,214,"$74,600.00","$74,600.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"$801,655.00","$801,655.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,71,"$284,779.00","$284,779.00"
18400,Wollondilly,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
18400,Wollondilly,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
18400,Wollondilly,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
18400,Wollondilly,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,26,"$969,014.00","$969,014.00"
18400,Wollondilly,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,68,"$217,355.00","$217,355.00"
18400,Wollondilly,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Allowance,2021-12-01,<20,<20,22,,,,,,22,"$54,042.19","$54,042.19"
18400,Wollondilly,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Payment,2021-12-17,3572,358,3930,,,,,,3930,"$4,401,000.00","$4,401,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,New Zealand disaster recovery allowance,2021-03-25,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,New Zealand Disaster recovery payment,2021-09-06,<20,<20,<20,,,,,,<20,"$23,000.00","$23,000.00"
18400,Wollondilly,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Apple Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18400,Wollondilly,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Concessional Loans,2022-05-18,,,,,,,,,<20,"$511,000.00","$511,000.00"
18400,Wollondilly,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Primary Producer Grants,2022-05-18,,,,,,,,,20,"$547,765.00","$547,765.00"
18400,Wollondilly,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Small Business Grants,2022-04-27,,,,,,,,,127,"$999,838.00","$999,838.00"
18400,Wollondilly,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,"Small Business Support grants ($10,000)",2022-04-27,,,,,,,,,759,"$6,230,000.00","$6,230,000.00"
18400,Wollondilly,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Wine Grape Smoke Taint Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Allowance,2022-12-26,367,295,662,902,688,<20,2252,2252,2252,"$1,446,400.46","$1,459,699.82"
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Payment,2025-01-08,54812,16433,71245,15591,10505,<20,97341,97341,97341,"$60,900,300.00","$60,884,106.61"
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,"$20,268.00","$20,268.00"
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,,,
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand disaster recovery allowance,2022-11-07,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand Disaster recovery payment,2023-01-05,274,211,485,329,433,<20,1247,1247,1247,"$309,800.00","$309,800.00"
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"$75,000.00","$75,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,545,"$1,186,257.00","$1,186,257.00"
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Allowance,2023-05-08,204,222,426,541,266,<20,1233,1233,1233,"$788,999.67","$788,816.17"
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Recovery Payment,2024-08-13,51520,8832,60352,7383,8453,<20,76188,76188,76188,"$57,817,425.00","$57,797,543.78"
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand disaster recovery allowance,2023-05-26,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,New Zealand Disaster recovery payment,2023-01-20,284,126,410,220,402,<20,1032,1032,1032,"$324,000.00","$325,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,157,"$454,933.00","$454,933.00"
18450,Wollongong,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
18450,Wollongong,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
18450,Wollongong,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
18450,Wollongong,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18450,Wollongong,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18500,Woollahra,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18500,Woollahra,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18500,Woollahra,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18500,Woollahra,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18710,Yass Valley,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
18710,Yass Valley,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
18710,Yass Valley,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,,,
18710,Yass Valley,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
18710,Yass Valley,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,,,
18710,Yass Valley,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
18710,Yass Valley,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
18710,Yass Valley,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18710,Yass Valley,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18710,Yass Valley,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
18710,Yass Valley,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18710,Yass Valley,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Allowance,2023-01-03,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
18710,Yass Valley,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18710,Yass Valley,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
18710,Yass Valley,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
